DATAFLOW,LAST UPDATE,freq,coicop,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:TEICP060(1.0),19/11/25 11:00:00,Monthly,Health,"Index, 2015=100",Czechia,2025-06,155.0,,
ESTAT:TEICP060(1.0),19/11/25 11:00:00,Monthly,Health,"Index, 2015=100",Czechia,2025-07,155.0,,
ESTAT:TEICP060(1.0),19/11/25 11:00:00,Monthly,Health,"Index, 2015=100",Czechia,2025-08,155.0,,
ESTAT:TEICP060(1.0),19/11/25 11:00:00,Monthly,Health,"Index, 2015=100",Czechia,2025-09,154.3,,
ESTAT:TEICP060(1.0),19/11/25 11:00:00,Monthly,Health,"Index, 2015=100",Czechia,2025-10,154.4,,
ESTAT:TEICP060(1.0),19/11/25 11:00:00,Monthly,Health,"Index, 2015=100",Germany,2024-11,114.8,,
ESTAT:TEICP060(1.0),19/11/25 11:00:00,Monthly,Health,"Index, 2015=100",Germany,2024-12,114.9,,
ESTAT:TEICP060(1.0),19/11/25 11:00:00,Monthly,Health,"Index, 2015=100",Germany,2025-01,116.6,,
ESTAT:TEICP060(1.0),19/11/25 11:00:00,Monthly,Health,"Index, 2015=100",Germany,2025-02,116.8,,
ESTAT:TEICP060(1.0),19/11/25 11:00:00,Monthly,Health,"Index, 2015=100",Germany,2025-03,117.1,,
ESTAT:TEICP060(1.0),19/11/25 11:00:00,Monthly,Health,"Index, 2015=100",Germany,2025-04,117.0,,
ESTAT:TEICP060(1.0),19/11/25 11:00:00,Monthly,Health,"Index, 2015=100",Germany,2025-05,117.1,,
ESTAT:TEICP060(1.0),19/11/25 11:00:00,Monthly,Health,"Index, 2015=100",Germany,2025-06,117.3,,
ESTAT:TEICP060(1.0),19/11/25 11:00:00,Monthly,Health,"Index, 2015=100",Germany,2025-07,117.4,,
ESTAT:TEICP060(1.0),19/11/25 11:00:00,Monthly,Health,"Index, 2015=100",Germany,2025-08,117.3,,
ESTAT:TEICP060(1.0),19/11/25 11:00:00,Monthly,Health,"Index, 2015=100",Germany,2025-09,117.5,,
ESTAT:TEICP060(1.0),19/11/25 11:00:00,Monthly,Health,"Index, 2015=100",Germany,2025-10,117.6,,
ESTAT:TEICP060(1.0),19/11/25 11:00:00,Monthly,Health,"Index, 2015=100",Denmark,2024-11,112.4,,
ESTAT:TEICP060(1.0),19/11/25 11:00:00,Monthly,Health,"Index, 2015=100",Denmark,2024-12,113.8,,
ESTAT:TEICP060(1.0),19/11/25 11:00:00,Monthly,Health,"Index, 2015=100",Denmark,2025-01,113.7,,
ESTAT:TEICP060(1.0),19/11/25 11:00:00,Monthly,Health,"Index, 2015=100",Denmark,2025-02,114.4,,
ESTAT:TEICP060(1.0),19/11/25 11:00:00,Monthly,Health,"Index, 2015=100",Denmark,2025-03,114.1,,
ESTAT:TEICP060(1.0),19/11/25 11:00:00,Monthly,Health,"Index, 2015=100",Denmark,2025-04,114.1,,
ESTAT:TEICP060(1.0),19/11/25 11:00:00,Monthly,Health,"Index, 2015=100",Denmark,2025-05,114.5,,
ESTAT:TEICP060(1.0),19/11/25 11:00:00,Monthly,Health,"Index, 2015=100",Denmark,2025-06,115.2,,
ESTAT:TEICP060(1.0),19/11/25 11:00:00,Monthly,Health,"Index, 2015=100",Denmark,2025-07,115.3,,
ESTAT:TEICP060(1.0),19/11/25 11:00:00,Monthly,Health,"Index, 2015=100",Denmark,2025-08,115.1,,
ESTAT:TEICP060(1.0),19/11/25 11:00:00,Monthly,Health,"Index, 2015=100",Denmark,2025-09,114.6,,
ESTAT:TEICP060(1.0),19/11/25 11:00:00,Monthly,Health,"Index, 2015=100",Denmark,2025-10,115.1,,
ESTAT:TEICP060(1.0),19/11/25 11:00:00,Monthly,Health,"Index, 2015=100","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",2024-11,113.30,,
ESTAT:TEICP060(1.0),19/11/25 11:00:00,Monthly,Health,"Index, 2015=100","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",2024-12,113.37,,
ESTAT:TEICP060(1.0),19/11/25 11:00:00,Monthly,Health,"Index, 2015=100","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",2025-01,114.39,,
ESTAT:TEICP060(1.0),19/11/25 11:00:00,Monthly,Health,"Index, 2015=100","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",2025-02,114.79,,
ESTAT:TEICP060(1.0),19/11/25 11:00:00,Monthly,Health,"Index, 2015=100","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",2025-03,115.05,,
ESTAT:TEICP060(1.0),19/11/25 11:00:00,Monthly,Health,"Index, 2015=100","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",2025-04,115.55,,
ESTAT:TEICP060(1.0),19/11/25 11:00:00,Monthly,Health,"Index, 2015=100","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",2025-05,115.48,,
ESTAT:TEICP060(1.0),19/11/25 11:00:00,Monthly,Health,"Index, 2015=100","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",2025-06,115.64,,
