DATAFLOW,LAST UPDATE,freq,coicop,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:TEICP040(1.0),19/11/25 11:00:00,Monthly,"Housing, water, electricity, gas and other fuels","Index, 2015=100","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",2025-08,134.60,,
ESTAT:TEICP040(1.0),19/11/25 11:00:00,Monthly,"Housing, water, electricity, gas and other fuels","Index, 2015=100","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",2025-09,134.69,,
ESTAT:TEICP040(1.0),19/11/25 11:00:00,Monthly,"Housing, water, electricity, gas and other fuels","Index, 2015=100","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",2025-10,134.85,,
ESTAT:TEICP040(1.0),19/11/25 11:00:00,Monthly,"Housing, water, electricity, gas and other fuels","Index, 2015=100",Euro area – 20 countries (from 2023),2024-11,133.09,,
ESTAT:TEICP040(1.0),19/11/25 11:00:00,Monthly,"Housing, water, electricity, gas and other fuels","Index, 2015=100",Euro area – 20 countries (from 2023),2024-12,133.50,,
ESTAT:TEICP040(1.0),19/11/25 11:00:00,Monthly,"Housing, water, electricity, gas and other fuels","Index, 2015=100",Euro area – 20 countries (from 2023),2025-01,135.37,,
ESTAT:TEICP040(1.0),19/11/25 11:00:00,Monthly,"Housing, water, electricity, gas and other fuels","Index, 2015=100",Euro area – 20 countries (from 2023),2025-02,135.16,,
ESTAT:TEICP040(1.0),19/11/25 11:00:00,Monthly,"Housing, water, electricity, gas and other fuels","Index, 2015=100",Euro area – 20 countries (from 2023),2025-03,135.18,,
ESTAT:TEICP040(1.0),19/11/25 11:00:00,Monthly,"Housing, water, electricity, gas and other fuels","Index, 2015=100",Euro area – 20 countries (from 2023),2025-04,134.12,,
ESTAT:TEICP040(1.0),19/11/25 11:00:00,Monthly,"Housing, water, electricity, gas and other fuels","Index, 2015=100",Euro area – 20 countries (from 2023),2025-05,133.88,,
ESTAT:TEICP040(1.0),19/11/25 11:00:00,Monthly,"Housing, water, electricity, gas and other fuels","Index, 2015=100",Euro area – 20 countries (from 2023),2025-06,133.89,,
ESTAT:TEICP040(1.0),19/11/25 11:00:00,Monthly,"Housing, water, electricity, gas and other fuels","Index, 2015=100",Euro area – 20 countries (from 2023),2025-07,134.63,,
ESTAT:TEICP040(1.0),19/11/25 11:00:00,Monthly,"Housing, water, electricity, gas and other fuels","Index, 2015=100",Euro area – 20 countries (from 2023),2025-08,134.54,,
ESTAT:TEICP040(1.0),19/11/25 11:00:00,Monthly,"Housing, water, electricity, gas and other fuels","Index, 2015=100",Euro area – 20 countries (from 2023),2025-09,134.63,,
ESTAT:TEICP040(1.0),19/11/25 11:00:00,Monthly,"Housing, water, electricity, gas and other fuels","Index, 2015=100",Euro area – 20 countries (from 2023),2025-10,134.78,,
ESTAT:TEICP040(1.0),19/11/25 11:00:00,Monthly,"Housing, water, electricity, gas and other fuels","Index, 2015=100",Estonia,2024-11,198.18,,
